"No.","Time","Source","Destination","Protocol","Length","Info"
"34574","93.516917","194.210.220.231","224.0.0.251","MDNS","123","Standard query response 0x0000 PTR CBB69FA9-698F-48A9-BEBB-9FD2421EDD69._asquic._udp.local"
"34575","93.612023","fe80::431:40ff:268f:18a3","ff02::fb","MDNS","143","Standard query response 0x0000 PTR CBB69FA9-698F-48A9-BEBB-9FD2421EDD69._asquic._udp.local"
"34576","93.612669","194.210.220.161","224.0.0.251","MDNS","218","Standard query response 0x0000 TXT, cache flush NSEC, cache flush iPad von kim ._companion-link._tcp.local"
"34577","93.613029","fe80::1848:a72f:a3e:9bd3","ff02::fb","MDNS","238","Standard query response 0x0000 TXT, cache flush NSEC, cache flush iPad von kim ._companion-link._tcp.local"
"34578","93.615287","194.210.234.91","224.0.0.251","MDNS","1214","Standard query response 0x0000 PTR Miguel's MacBook Pro._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 miguelraposo-macbookpro.local SRV, cache flush 0 0 7000 miguelraposo-macbookpro.local TXT, cache flush SRV, cache flush 0 0 50101 miguelraposo-macbookpro.local AAAA, cache flush fe80::1c9b:66ed:9416:65e1 A, cache flush 194.210.234.91 AAAA, cache flush 2001:690:2100:1016:c55:d4c6:9c6b:6924 NSEC, cache flush Miguel's MacBook Pro._airplay._tcp.local NSEC, cache flush 92804111472F@Miguel's MacBook Pro._raop._tcp.local NSEC, cache flush Miguel's MacBook Pro._companion-link._tcp.local NSEC, cache flush miguelraposo-macbookpro.local"
"34579","93.615542","fe80::1c9b:66ed:9416:65e1","ff02::fb","MDNS","1234","Standard query response 0x0000 PTR Miguel's MacBook Pro._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 miguelraposo-macbookpro.local SRV, cache flush 0 0 7000 miguelraposo-macbookpro.local TXT, cache flush SRV, cache flush 0 0 50101 miguelraposo-macbookpro.local AAAA, cache flush fe80::1c9b:66ed:9416:65e1 A, cache flush 194.210.234.91 AAAA, cache flush 2001:690:2100:1016:c55:d4c6:9c6b:6924 NSEC, cache flush Miguel's MacBook Pro._airplay._tcp.local NSEC, cache flush 92804111472F@Miguel's MacBook Pro._raop._tcp.local NSEC, cache flush Miguel's MacBook Pro._companion-link._tcp.local NSEC, cache flush miguelraposo-macbookpro.local"
"34580","93.615824","194.210.223.128","224.0.0.251","MDNS","393","Standard query response 0x0000 TXT TXT, cache flush PTR iPad (6)._companion-link._tcp.local SRV, cache flush 0 0 49157 iPad-5.local AAAA, cache flush fe80::1c9b:6fc:1ac9:959d AAAA, cache flush 2001:690:2100:1016:1861:60a5:f596:452 A, cache flush 194.210.223.128 NSEC, cache flush iPad (6)._companion-link._tcp.local NSEC, cache flush iPad-5.local"
"34581","93.616119","fe80::1c9b:6fc:1ac9:959d","ff02::fb","MDNS","413","Standard query response 0x0000 TXT TXT, cache flush PTR iPad (6)._companion-link._tcp.local SRV, cache flush 0 0 49157 iPad-5.local AAAA, cache flush fe80::1c9b:6fc:1ac9:959d AAAA, cache flush 2001:690:2100:1016:1861:60a5:f596:452 A, cache flush 194.210.223.128 NSEC, cache flush iPad (6)._companion-link._tcp.local NSEC, cache flush iPad-5.local"
"34582","93.616407","fe80::c09:c9d1:6279:dc81","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34583","93.616668","fe80::1ca7:305f:f03e:3538","ff02::fb","MDNS","196","Standard query response 0x0000 PTR, cache flush iPhone-Altti.local NSEC, cache flush 8.3.5.3.E.3.0.F.F.5.0.3.7.A.C.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"34584","93.616973","0.0.0.0","255.255.255.255","DHCP","342","DHCP Request  - Transaction ID 0xd792e820"
"34585","93.617041","194.210.220.32","224.0.0.251","MDNS","128","Standard query 0x0000 TXT iPad Catarina ._companion-link._tcp.local, ""QM"" question TXT MacBook Air de Laura._companion-link._tcp.local, ""QM"" question"
"34586","93.617233","fe80::1852:59a:c2ab:c88d","ff02::fb","MDNS","148","Standard query 0x0000 TXT iPad Catarina ._companion-link._tcp.local, ""QM"" question TXT MacBook Air de Laura._companion-link._tcp.local, ""QM"" question"
"34587","93.617484","fe80::1ca7:305f:f03e:3538","ff02::fb","ICMPv6","86","Multicast Listener Done"
"34588","93.617578","fe80::1ca7:305f:f03e:3538","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34589","93.617657","194.210.223.14","224.0.0.251","MDNS","461","Standard query response 0x0000 PTR MacBook Air von Sina._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 59789 MacBook-Air-von-Sina-3.local AAAA, cache flush fe80::430:7256:9854:c20b AAAA, cache flush 2001:690:2100:1016:44f:cdde:74b7:a850 A, cache flush 194.210.223.14 NSEC, cache flush MacBook Air von Sina._companion-link._tcp.local NSEC, cache flush MacBook-Air-von-Sina-3.local"
"34590","93.617847","fe80::430:7256:9854:c20b","ff02::fb","MDNS","481","Standard query response 0x0000 PTR MacBook Air von Sina._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 59789 MacBook-Air-von-Sina-3.local AAAA, cache flush fe80::430:7256:9854:c20b AAAA, cache flush 2001:690:2100:1016:44f:cdde:74b7:a850 A, cache flush 194.210.223.14 NSEC, cache flush MacBook Air von Sina._companion-link._tcp.local NSEC, cache flush MacBook-Air-von-Sina-3.local"
"34591","93.618968","194.210.221.134","224.0.0.251","MDNS","265","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Pedro (2)._companion-link._tcp.local"
"34592","93.619175","fe80::108e:a7e2:b431:edc7","ff02::fb","MDNS","285","Standard query response 0x0000 TXT, cache flush NSEC, cache flush MacBook Air de Pedro (2)._companion-link._tcp.local"
"34593","93.619428","194.210.222.78","224.0.0.251","MDNS","447","Standard query response 0x0000 PTR Altti - MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 59228 Altti-MacBook-Air.local AAAA, cache flush 2001:690:2100:1016:c7d:a80a:650f:7468 AAAA, cache flush fe80::c4:2e65:e52d:f9d9 A, cache flush 194.210.222.78 NSEC, cache flush Altti - MacBook Air._companion-link._tcp.local NSEC, cache flush Altti-MacBook-Air.local"
"34594","93.619622","fe80::c4:2e65:e52d:f9d9","ff02::fb","MDNS","467","Standard query response 0x0000 PTR Altti - MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 59228 Altti-MacBook-Air.local AAAA, cache flush 2001:690:2100:1016:c7d:a80a:650f:7468 AAAA, cache flush fe80::c4:2e65:e52d:f9d9 A, cache flush 194.210.222.78 NSEC, cache flush Altti - MacBook Air._companion-link._tcp.local NSEC, cache flush Altti-MacBook-Air.local"
"34595","93.621699","194.210.221.34","224.0.0.251","MDNS","1493","Standard query response 0x0000 TXT, cache flush PTR _raop._tcp.local PTR F29DCAE912BA@Afonsoâ\200\231s MacBook Pro._raop._tcp.local SRV, cache flush 0 0 7000 Afonsos-MacBook-Pro-2.local TXT, cache flush PTR _airplay._tcp.local PTR Afonsoâ\200\231s MacBook Pro (2)._airplay._tcp.local SRV, cache flush 0 0 7000 Afonsos-MacBook-Pro-2.local A, cache flush 192.168.1.253 A, cache flush 192.168.1.253 A, cache flush 0.0.0.0 A, cache flush 194.210.221.34 A, cache flush 0.0.0.0 TXT, cache flush PTR _companion-link._tcp.local PTR Afonsoâ\200\231s MacBook Pro._companion-link._tcp.local TXT PTR, cache flush Afonsos-MacBook-Pro-2.local"
"34596","93.621942","fe80::1c1f:e867:3884:5daa","ff02::fb","MDNS","1513","Standard query response 0x0000 TXT, cache flush PTR _raop._tcp.local PTR F29DCAE912BA@Afonsoâ\200\231s MacBook Pro._raop._tcp.local SRV, cache flush 0 0 7000 Afonsos-MacBook-Pro-2.local TXT, cache flush PTR _airplay._tcp.local PTR Afonsoâ\200\231s MacBook Pro (2)._airplay._tcp.local SRV, cache flush 0 0 7000 Afonsos-MacBook-Pro-2.local A, cache flush 192.168.1.253 A, cache flush 192.168.1.253 A, cache flush 0.0.0.0 A, cache flush 194.210.221.34 A, cache flush 0.0.0.0 TXT, cache flush PTR _companion-link._tcp.local PTR Afonsoâ\200\231s MacBook Pro._companion-link._tcp.local TXT PTR, cache flush Afonsos-MacBook-Pro-2.local"
"34597","93.622219","194.210.221.34","224.0.0.251","MDNS","340","Standard query response 0x0000 PTR, cache flush Afonsos-MacBook-Pro-2.local PTR, cache flush Afonsos-MacBook-Pro-2.local SRV, cache flush 0 0 56703 Afonsos-MacBook-Pro-2.local AAAA, cache flush fe80::1c1f:e867:3884:5daa AAAA, cache flush 2001:690:2100:1016:1cc4:52ef:587a:9f28 A, cache flush 194.210.221.34"
"34598","93.622436","fe80::1c1f:e867:3884:5daa","ff02::fb","MDNS","360","Standard query response 0x0000 PTR, cache flush Afonsos-MacBook-Pro-2.local PTR, cache flush Afonsos-MacBook-Pro-2.local SRV, cache flush 0 0 56703 Afonsos-MacBook-Pro-2.local AAAA, cache flush fe80::1c1f:e867:3884:5daa AAAA, cache flush 2001:690:2100:1016:1cc4:52ef:587a:9f28 A, cache flush 194.210.221.34"
"34599","93.622693","194.210.223.178","224.0.0.251","MDNS","426","Standard query response 0x0000 PTR iPhone de Ritox (2)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49408 iPhone-de-Ritox-2.local AAAA, cache flush fe80::10d2:27d:8983:57c2 A, cache flush 194.210.223.178 AAAA, cache flush 2001:690:2100:1016:1c2e:e3b6:b3d3:cf49 NSEC, cache flush iPhone de Ritox (2)._companion-link._tcp.local NSEC, cache flush iPhone-de-Ritox-2.local"
"34600","93.623992","fe80::10d2:27d:8983:57c2","ff02::fb","MDNS","446","Standard query response 0x0000 PTR iPhone de Ritox (2)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49408 iPhone-de-Ritox-2.local AAAA, cache flush fe80::10d2:27d:8983:57c2 A, cache flush 194.210.223.178 AAAA, cache flush 2001:690:2100:1016:1c2e:e3b6:b3d3:cf49 NSEC, cache flush iPhone de Ritox (2)._companion-link._tcp.local NSEC, cache flush iPhone-de-Ritox-2.local"
"34601","93.624280","194.210.234.1","224.0.0.251","MDNS","104","Standard query response 0x0000 PTR brfpm-mac._companion-link._tcp.local"
"34602","93.624482","fe80::cb0:11a6:56c4:bb74","ff02::fb","MDNS","124","Standard query response 0x0000 PTR brfpm-mac._companion-link._tcp.local"
"34603","93.714752","194.210.220.42","224.0.0.251","MDNS","136","Standard query 0x0000 ANY I0dCNkb8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_0QZKD31C.local"
"34604","93.715448","fe80::10fb:65ff:fed6:da05","ff02::fb","MDNS","156","Standard query 0x0000 ANY I0dCNkb8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_0QZKD31C.local"
"34605","93.715874","194.210.223.70","224.0.0.251","MDNS","411","Standard query response 0x0000 PTR iPad Adriana ._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49208 iPad-Adriana.local AAAA, cache flush fe80::10cb:78d4:b660:ef3b AAAA, cache flush 2001:690:2100:1016:143d:2c91:abbe:eb73 A, cache flush 194.210.223.70 NSEC, cache flush iPad Adriana ._companion-link._tcp.local NSEC, cache flush iPad-Adriana.local"
"34606","93.716095","fe80::10cb:78d4:b660:ef3b","ff02::fb","MDNS","431","Standard query response 0x0000 PTR iPad Adriana ._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49208 iPad-Adriana.local AAAA, cache flush fe80::10cb:78d4:b660:ef3b AAAA, cache flush 2001:690:2100:1016:143d:2c91:abbe:eb73 A, cache flush 194.210.223.70 NSEC, cache flush iPad Adriana ._companion-link._tcp.local NSEC, cache flush iPad-Adriana.local"
"34607","93.716401","194.210.234.38","224.0.0.251","MDNS","490","Standard query response 0x0000 PTR MacBook Air som tillh\303\266r Klara._companion-link._tcp.local TXT AAAA, cache flush fe80::3d:b47e:383f:e96 AAAA, cache flush 2001:690:2100:1016:804:ecb1:8314:de63 A, cache flush 194.210.234.38 TXT, cache flush SRV, cache flush 0 0 57361 MacBook-Air-som-tillhor-Klara.local NSEC, cache flush MacBook-Air-som-tillhor-Klara.local NSEC, cache flush MacBook Air som tillh\303\266r Klara._companion-link._tcp.local"
"34608","93.716618","fe80::3d:b47e:383f:e96","ff02::fb","MDNS","510","Standard query response 0x0000 PTR MacBook Air som tillh\303\266r Klara._companion-link._tcp.local TXT AAAA, cache flush fe80::3d:b47e:383f:e96 AAAA, cache flush 2001:690:2100:1016:804:ecb1:8314:de63 A, cache flush 194.210.234.38 TXT, cache flush SRV, cache flush 0 0 57361 MacBook-Air-som-tillhor-Klara.local NSEC, cache flush MacBook-Air-som-tillhor-Klara.local NSEC, cache flush MacBook Air som tillh\303\266r Klara._companion-link._tcp.local"
"34609","93.716934","194.210.234.35","224.0.0.251","MDNS","416","Standard query response 0x0000 PTR iPad di Alessia._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50643 iPad-di-Alessia.local AAAA, cache flush fe80::1833:1184:48c1:4c3a A, cache flush 194.210.234.35 AAAA, cache flush 2001:690:2100:1016:857:f6e1:de5a:d05b NSEC, cache flush iPad di Alessia._companion-link._tcp.local NSEC, cache flush iPad-di-Alessia.local"
"34610","93.717199","fe80::1833:1184:48c1:4c3a","ff02::fb","MDNS","436","Standard query response 0x0000 PTR iPad di Alessia._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50643 iPad-di-Alessia.local AAAA, cache flush fe80::1833:1184:48c1:4c3a A, cache flush 194.210.234.35 AAAA, cache flush 2001:690:2100:1016:857:f6e1:de5a:d05b NSEC, cache flush iPad di Alessia._companion-link._tcp.local NSEC, cache flush iPad-di-Alessia.local"
"34611","93.717475","194.210.221.124","224.0.0.251","MDNS","453","Standard query response 0x0000 PTR MacBook Air de Sara._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 65238 MacBook-Air-de-Sara-4.local AAAA, cache flush 2001:690:2100:1016:1899:128a:188e:9986 AAAA, cache flush fe80::10e5:d914:3200:d339 A, cache flush 194.210.221.124 NSEC, cache flush MacBook Air de Sara._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Sara-4.local"
"34612","93.717754","fe80::10e5:d914:3200:d339","ff02::fb","MDNS","473","Standard query response 0x0000 PTR MacBook Air de Sara._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 65238 MacBook-Air-de-Sara-4.local AAAA, cache flush 2001:690:2100:1016:1899:128a:188e:9986 AAAA, cache flush fe80::10e5:d914:3200:d339 A, cache flush 194.210.221.124 NSEC, cache flush MacBook Air de Sara._companion-link._tcp.local NSEC, cache flush MacBook-Air-de-Sara-4.local"
"34613","93.816707","194.210.222.197","224.0.0.251","MDNS","328","Standard query response 0x0000 PTR, cache flush iPhone-Altti.local PTR, cache flush iPhone-Altti.local PTR, cache flush iPhone-Altti.local NSEC, cache flush 8.3.5.3.E.3.0.F.F.5.0.3.7.A.C.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush A.E.5.7.A.B.B.8.5.9.6.9.3.2.8.0.6.1.0.1.0.0.1.2.0.9.6.0.1.0.0.2.ip6.arpa NSEC, cache flush 197.222.210.194.in-addr.arpa"
"34614","93.817349","fe80::1ca7:305f:f03e:3538","ff02::fb","MDNS","348","Standard query response 0x0000 PTR, cache flush iPhone-Altti.local PTR, cache flush iPhone-Altti.local PTR, cache flush iPhone-Altti.local NSEC, cache flush 8.3.5.3.E.3.0.F.F.5.0.3.7.A.C.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush A.E.5.7.A.B.B.8.5.9.6.9.3.2.8.0.6.1.0.1.0.0.1.2.0.9.6.0.1.0.0.2.ip6.arpa NSEC, cache flush 197.222.210.194.in-addr.arpa"
"34615","93.817815","194.210.234.246","224.0.0.251","MDNS","491","Standard query response 0x0000 TXT PTR Esconderijo Escondido._companion-link._tcp.local AAAA, cache flush fe80::18ca:929e:d120:d04c AAAA, cache flush 2001:690:2100:1016:10ef:b52c:f708:2dc7 A, cache flush 194.210.234.246 TXT, cache flush SRV, cache flush 0 0 50936 Esconderijo-Escondido.local NSEC, cache flush Esconderijo-Escondido.local NSEC, cache flush Esconderijo Escondido._companion-link._tcp.local"
"34616","93.818137","fe80::18ca:929e:d120:d04c","ff02::fb","MDNS","511","Standard query response 0x0000 TXT PTR Esconderijo Escondido._companion-link._tcp.local AAAA, cache flush fe80::18ca:929e:d120:d04c AAAA, cache flush 2001:690:2100:1016:10ef:b52c:f708:2dc7 A, cache flush 194.210.234.246 TXT, cache flush SRV, cache flush 0 0 50936 Esconderijo-Escondido.local NSEC, cache flush Esconderijo-Escondido.local NSEC, cache flush Esconderijo Escondido._companion-link._tcp.local"
"34617","93.818990","194.210.223.141","224.0.0.251","MDNS","447","Standard query response 0x0000 PTR iPad de Ines ._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49195 iPad-de-Ines.local AAAA, cache flush fe80::187e:5046:f6b5:2e6e A, cache flush 194.210.223.141 AAAA, cache flush 2001:690:2100:1016:1462:b10:6f13:7718 NSEC, cache flush iPad de Ines ._companion-link._tcp.local NSEC, cache flush iPad-de-Ines.local"
"34618","93.819277","fe80::187e:5046:f6b5:2e6e","ff02::fb","MDNS","467","Standard query response 0x0000 PTR iPad de Ines ._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49195 iPad-de-Ines.local AAAA, cache flush fe80::187e:5046:f6b5:2e6e A, cache flush 194.210.223.141 AAAA, cache flush 2001:690:2100:1016:1462:b10:6f13:7718 NSEC, cache flush iPad de Ines ._companion-link._tcp.local NSEC, cache flush iPad-de-Ines.local"
"34619","93.819540","194.210.222.142","194.210.223.255","NBNS","92","Name query NB BRWA8934A2177F6<00>"
"34620","93.819679","194.210.222.142","194.210.223.255","NBNS","92","Name query NB BRWA8934A2177F6<00>"
"34621","93.819767","194.210.222.242","224.0.0.251","MDNS","111","Standard query 0x0000 TXT MacBook Air de Pedro (2)._companion-link._tcp.local, ""QU"" question"
"34622","93.819976","fe80::8c8:844f:9c08:7b95","ff02::fb","MDNS","131","Standard query 0x0000 TXT MacBook Air de Pedro (2)._companion-link._tcp.local, ""QU"" question"
"34623","93.820373","194.210.222.164","224.0.0.251","MDNS","479","Standard query response 0x0000 TXT, cache flush PTR FranciscoLivraghi._companion-link._tcp.local TXT SRV, cache flush 0 0 49152 FranciscoLivraghi.local AAAA, cache flush 2001:690:2100:1016:1c8d:3bb6:146a:1462 AAAA, cache flush fe80::465:9acd:4ca:af72 A, cache flush 194.210.222.164 NSEC, cache flush FranciscoLivraghi._companion-link._tcp.local NSEC, cache flush FranciscoLivraghi.local"
"34624","93.821456","fe80::465:9acd:4ca:af72","ff02::fb","MDNS","499","Standard query response 0x0000 TXT, cache flush PTR FranciscoLivraghi._companion-link._tcp.local TXT SRV, cache flush 0 0 49152 FranciscoLivraghi.local AAAA, cache flush 2001:690:2100:1016:1c8d:3bb6:146a:1462 AAAA, cache flush fe80::465:9acd:4ca:af72 A, cache flush 194.210.222.164 NSEC, cache flush FranciscoLivraghi._companion-link._tcp.local NSEC, cache flush FranciscoLivraghi.local"
"34625","93.920290","194.210.221.238","224.0.0.251","MDNS","192","Standard query response 0x0000 PTR, cache flush ThinkPad-E14-Gen-7.local AAAA, cache flush 2001:690:2100:1016:bb45:5660:bcd0:2f7d"
"34626","93.920943","2001:690:2100:1016:bb45:5660:bcd0:2f7d","ff02::fb","MDNS","212","Standard query response 0x0000 PTR, cache flush ThinkPad-E14-Gen-7.local AAAA, cache flush 2001:690:2100:1016:bb45:5660:bcd0:2f7d"
"34627","93.921400","194.210.220.42","224.0.0.251","MDNS","614","Standard query response 0x0000 PTR, cache flush Android_0QZKD31C.local AAAA, cache flush fe80::10fb:65ff:fed6:da05 PTR, cache flush Android_0QZKD31C.local A, cache flush 194.210.220.42 PTR, cache flush Android_0QZKD31C.local AAAA, cache flush 2001:690:2100:1016:10fb:65ff:fed6:da05 PTR I0dCNkb8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_0QZKD31C.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush 5.0.A.D.6.D.E.F.F.F.5.6.B.F.0.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_0QZKD31C.local NSEC, cache flush 42.220.210.194.in-addr.arpa NSEC, cache flush 5.0.A.D.6.D.E.F.F.F.5.6.B.F.0.1.6.1.0.1.0.0.1.2.0.9.6.0.1.0.0.2.ip6.arpa NSEC, cache flush I0dCNkb8n14AAA._FC9F5ED42C8A._tcp.local"
"34628","93.921968","fe80::10fb:65ff:fed6:da05","ff02::fb","MDNS","634","Standard query response 0x0000 PTR, cache flush Android_0QZKD31C.local AAAA, cache flush fe80::10fb:65ff:fed6:da05 PTR, cache flush Android_0QZKD31C.local A, cache flush 194.210.220.42 PTR, cache flush Android_0QZKD31C.local AAAA, cache flush 2001:690:2100:1016:10fb:65ff:fed6:da05 PTR I0dCNkb8n14AAA._FC9F5ED42C8A._tcp.local SRV, cache flush 0 0 53601 Android_0QZKD31C.local TXT, cache flush PTR _FC9F5ED42C8A._tcp.local NSEC, cache flush 5.0.A.D.6.D.E.F.F.F.5.6.B.F.0.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android_0QZKD31C.local NSEC, cache flush 42.220.210.194.in-addr.arpa NSEC, cache flush 5.0.A.D.6.D.E.F.F.F.5.6.B.F.0.1.6.1.0.1.0.0.1.2.0.9.6.0.1.0.0.2.ip6.arpa NSEC, cache flush I0dCNkb8n14AAA._FC9F5ED42C8A._tcp.local"
"34629","93.922259","fe80::d7a6:9561:6d4a:7c6a","ff02::c","ICMPv6","86","Multicast Listener Report"
"34630","93.922409","fe80::d7a6:9561:6d4a:7c6a","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34631","93.922491","fe80::d7a6:9561:6d4a:7c6a","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"34632","93.922568","fe80::1782:e79f:b19a:e6eb","ff02::c","ICMPv6","86","Multicast Listener Report"
"34633","93.922835","fe80::1782:e79f:b19a:e6eb","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34634","93.922989","fe80::1782:e79f:b19a:e6eb","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"34635","93.923093","fe80::e48f:51b9:3b6:4df8","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"34636","93.924149","fe80::e48f:51b9:3b6:4df8","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34637","93.924302","fe80::e48f:51b9:3b6:4df8","ff02::c","ICMPv6","86","Multicast Listener Report"
"34638","93.924390","fe80::ebd0:adda:829:d158","ff02::c","ICMPv6","86","Multicast Listener Report"
"34639","93.924467","fe80::ebd0:adda:829:d158","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34640","93.924543","fe80::ebd0:adda:829:d158","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"34641","93.924622","fe80::fda2:1317:aa5e:cdd5","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34642","93.924703","fe80::75c6:d2b3:a189:c564","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"34643","93.924793","fe80::75c6:d2b3:a189:c564","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34644","93.927428","fe80::a57a:5c14:47a4:d28a","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34645","93.927893","fe80::643d:8eff:fe4a:ad9b","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34646","93.928003","194.210.222.242","224.0.0.251","MDNS","144","Standard query 0x0000 TXT FranciscoLivraghi._companion-link._tcp.local, ""QM"" question TXT MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local, ""QM"" question"
"34647","93.928499","fe80::8c8:844f:9c08:7b95","ff02::fb","MDNS","164","Standard query 0x0000 TXT FranciscoLivraghi._companion-link._tcp.local, ""QM"" question TXT MacBook Pro som tillh\303\266r Alva (2)._companion-link._tcp.local, ""QM"" question"
"34648","93.928799","fe80::2515:d74a:6129:94ac","ff02::1:3","LLMNR","95","Standard query 0xccbd ANY LAPTOP-KTF210SO"
"34649","93.928922","194.210.220.175","224.0.0.252","LLMNR","75","Standard query 0xccbd ANY LAPTOP-KTF210SO"
"34650","93.929011","fe80::10b4:348d:8734:f524","ff02::fb","ICMPv6","86","Multicast Listener Report"
"34651","93.929173","2001:690:2100:1016:bb45:5660:bcd0:2f7d","ff02::fb","MDNS","224","Standard query 0x0000 ANY 0.4.7.b.4.9.1.3.7.a.5.8.3.f.1.e.6.1.0.1.0.0.1.2.0.9.6.0.1.0.0.2.ip6.arpa, ""QM"" question ANY ThinkPad-E14-Gen-7.local, ""QM"" question AAAA 2001:690:2100:1016:e1f3:85a7:3194:b740 PTR ThinkPad-E14-Gen-7.local"
"34652","93.929511","194.210.221.238","224.0.0.251","MDNS","204","Standard query 0x0000 ANY 0.4.7.b.4.9.1.3.7.a.5.8.3.f.1.e.6.1.0.1.0.0.1.2.0.9.6.0.1.0.0.2.ip6.arpa, ""QM"" question ANY ThinkPad-E14-Gen-7.local, ""QM"" question AAAA 2001:690:2100:1016:e1f3:85a7:3194:b740 PTR ThinkPad-E14-Gen-7.local"
"34653","93.929808","194.210.221.238","224.0.0.251","MDNS","94","Standard query response 0x0000 A, cache flush 194.210.221.238"
